"clst_id","x1","x2","x3","bld","total","age_1","age_2","age_3","age_4","age_5","age_6","age_7","age_8","age_9","age_10","age_11","age_12","total2","fage_1","fage_2","fage_3","fage_4","fage_5","fage_6","fage_7","fage_8","fage_9","fage_10","fage_11","fage_12","mage_1","mage_2","mage_3","mage_4","mage_5","mage_6","mage_7","mage_8","mage_9","mage_10","mage_11","mage_12","lon","lat"
321,0.443980148070126,0.4839118763758,0.459932860666768,300,52575,3835,3863,7589,7609,5706,7707,5590,3758,2511,1832,1262,1313,52575,1796,2071,3939,3845,3007,4140,2947,2033,1252,1008,722,674,2039,1792,3650,3764,2699,3567,2643,1725,1259,824,540,639,0.6833333333335,0.65
322,0.469894848621298,0.443237294136578,0.575320999700079,319,60455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7166666666665,0.65
323,0.440075340952953,0.466278271468596,0.604369522766784,287,60849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.65
324,0.455285535133539,0.518641876461835,0.405123183438408,261,58547,4324,4308,8507,8579,6249,8265,6363,4261,2811,2082,1380,1418,58547,2309,2272,4228,4582,3320,4417,3411,2305,1535,1012,750,728,2015,2036,4279,3997,2929,3848,2952,1956,1276,1070,630,690,0.7833333333335,0.65
325,0.468982698377462,0.44360123893031,0.507496436767189,277,69130,5078,5040,9993,9939,7622,9912,7502,4928,3356,2498,1671,1591,69130,2641,2780,5071,5123,3857,4847,4071,2748,1841,1312,870,816,2437,2260,4922,4816,3765,5065,3431,2180,1515,1186,801,775,0.8166666666665,0.65
326,0.454788912280341,0.450126955351811,0.546809332861596,287,69694,5028,4985,10082,10141,7631,10053,7683,4833,3433,2485,1615,1725,69694,2521,2630,5320,5425,3920,5561,3933,2591,1806,1194,811,893,2507,2355,4762,4716,3711,4492,3750,2242,1627,1291,804,832,0.85,0.65
327,0.500639568339581,0.470640743764364,0.616392546923694,359,101251,7321,7427,14629,14669,11013,14556,10963,7284,4914,3640,2406,2429,101251,3715,3967,7663,7332,5901,7918,5919,3785,2644,1879,1304,1209,3606,3460,6966,7337,5112,6638,5044,3499,2270,1761,1102,1220,0.8833333333335,0.65
328,0.497786558115686,0.465202490852483,0.460315748736343,301,109766,7836,7936,15869,15790,11768,15932,12114,8050,5370,3837,2620,2644,109766,4335,4280,8844,8316,6047,8002,6534,4423,2974,1970,1263,1353,3501,3656,7025,7474,5721,7930,5580,3627,2396,1867,1357,1291,0.9166666666665,0.65
329,0.44622820833127,0.417041167545091,0.481677526756394,262,127031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.65
330,0.456598168851016,0.480986721586722,0.42764415858854,294,98044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9833333333335,0.65
331,0.487954676771846,0.460050311317114,0.626880552560379,282,4325,287,351,648,588,506,617,456,297,223,143,104,105,4325,144,174,341,304,271,318,248,145,113,80,56,60,143,177,307,284,235,299,208,152,110,63,48,45,0.0166666666665,0.6166666666665
332,0.455590492497542,0.480055058009039,0.630082151559409,256,6455,479,477,937,940,687,945,680,419,325,226,165,175,6455,253,248,486,484,343,483,365,220,167,118,88,92,226,229,451,456,344,462,315,199,158,108,77,83,0.05,0.6166666666665
333,0.503915870168682,0.434205397797907,0.485091867127429,234,6015,424,423,881,918,641,836,678,441,292,213,148,120,6015,212,213,461,490,332,451,363,256,147,112,77,59,212,210,420,428,309,385,315,185,145,101,71,61,0.0833333333335,0.6166666666665
334,0.470569029447147,0.45241906598396,0.471710241445789,271,4949,356,370,689,686,554,746,545,381,236,169,104,113,4949,184,190,346,363,276,399,294,190,128,93,57,56,172,180,343,323,278,347,251,191,108,76,47,57,0.1166666666665,0.6166666666665
335,0.536266989156383,0.428419345359372,0.475425664599356,244,6226,480,410,915,848,710,921,701,437,289,201,157,157,6226,252,209,477,449,371,484,376,235,154,108,79,80,228,201,438,399,339,437,325,202,135,93,78,77,0.15,0.6166666666665
336,0.498654726122404,0.456799446951348,0.365612018315629,216,8917,686,678,1205,1242,1023,1274,992,647,421,314,228,207,8917,350,362,611,630,535,649,502,335,222,176,121,112,336,316,594,612,488,625,490,312,199,138,107,95,0.1833333333335,0.6166666666665
337,0.473005614450659,0.462345825810522,0.558064391130497,245,14775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2166666666665,0.6166666666665
338,0.489997273708853,0.476601165152075,0.450480434216406,226,10620,778,767,1548,1491,1108,1602,1181,740,525,392,256,232,10620,392,402,795,733,530,836,590,396,286,201,125,124,386,365,753,758,578,766,591,344,239,191,131,108,0.25,0.6166666666665
339,0.573695689593505,0.448747930196402,0.58487035989547,268,13812,1007,998,1946,2108,1510,1921,1548,1000,627,488,322,337,13812,519,560,976,1122,827,1059,840,533,334,254,182,177,488,438,970,986,683,862,708,467,293,234,140,160,0.2833333333335,0.6166666666665
340,0.516731575188466,0.456138756807647,0.65750568759894,285,18492,1387,1385,2666,2554,1963,2756,1989,1405,856,672,426,433,18492,749,706,1347,1310,1056,1469,949,760,470,358,226,224,638,679,1319,1244,907,1287,1040,645,386,314,200,209,0.3166666666665,0.6166666666665
341,0.420480535802178,0.504916360804098,0.42548775473656,222,17143,1233,1244,2463,2484,1874,2437,1870,1307,866,573,395,397,17143,616,671,1291,1279,1038,1214,998,720,449,337,196,204,617,573,1172,1205,836,1223,872,587,417,236,199,193,0.35,0.6166666666665
342,0.451728479268675,0.49065345954939,0.367639353633612,266,15617,1149,1168,2248,2196,1659,2272,1718,1160,745,549,386,367,15617,617,587,1094,1057,881,1272,879,611,411,274,202,195,532,581,1154,1139,778,1000,839,549,334,275,184,172,0.3833333333335,0.6166666666665
343,0.470078907559486,0.43289188554068,0.406557407630914,229,10811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4166666666665,0.6166666666665
344,0.456907508984695,0.418866181147134,0.452819422011502,240,16234,1245,1092,2355,2302,1791,2356,1714,1212,784,609,373,401,16234,663,537,1190,1230,971,1170,841,635,401,335,200,211,582,555,1165,1072,820,1186,873,577,383,274,173,190,0.45,0.6166666666665
345,0.510726029633093,0.41863654515237,0.459635096656993,238,26309,1893,1943,3853,3808,2859,3770,2845,1881,1249,919,640,649,26309,916,1075,2046,1904,1572,2052,1485,1065,624,462,327,344,977,868,1807,1904,1287,1718,1360,816,625,457,313,305,0.4833333333335,0.6166666666665
346,0.446211707149515,0.441997530496981,0.448424860325092,246,25483,1824,1806,3616,3676,2810,3789,2804,1830,1250,843,633,602,25483,998,937,1827,1877,1525,1981,1529,1009,682,439,336,324,826,869,1789,1799,1285,1808,1275,821,568,404,297,278,0.5166666666665,0.6166666666665
347,0.488069737880956,0.411253723758449,0.525957019214825,249,34993,2474,2595,4962,5074,3854,5101,3860,2509,1663,1243,845,813,34993,1325,1416,2488,2571,1969,2823,2110,1284,848,667,459,434,1149,1179,2474,2503,1885,2278,1750,1225,815,576,386,379,0.55,0.6166666666665
348,0.475601163277007,0.38949358931292,0.518190512737863,233,48057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5833333333335,0.6166666666665
349,0.466060185529356,0.399267715663429,0.501708807496016,241,52528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6166666666665,0.6166666666665
350,0.429776705321622,0.442495690550685,0.483292940812017,280,69523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.6166666666665
351,0.470244510616391,0.491344418087948,0.420752228042922,303,76754,5497,5502,11045,11199,8362,11141,8284,5586,3735,2735,1844,1824,76754,2634,2916,5755,6220,4109,5903,4468,2729,2094,1498,939,975,2863,2586,5290,4979,4253,5238,3816,2857,1641,1237,905,849,0.6833333333335,0.6166666666665
352,0.472345347330311,0.483489165521486,0.409317249210385,309,86647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7166666666665,0.6166666666665
353,0.552367508737303,0.457988836413981,0.458710030120065,305,104270,7395,7527,15159,14941,11465,14905,11306,7593,4964,3874,2560,2581,104270,3721,3895,8021,7950,6047,7772,6063,3617,2422,2053,1391,1322,3674,3632,7138,6991,5418,7133,5243,3976,2542,1821,1169,1259,0.75,0.6166666666665
354,0.508961790675048,0.394052151799799,0.409209142556795,254,70094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.6166666666665
355,0.525441155153875,0.411220900092248,0.488183681562932,269,84959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8166666666665,0.6166666666665
356,0.458527717911668,0.48239312219722,0.525593137675446,276,75998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.6166666666665
357,0.508846006620004,0.440641116024129,0.454548678784534,271,77177,5650,5445,11135,11222,8447,10993,8468,5472,3781,2811,1871,1882,77177,3047,2764,5440,5805,4564,6182,4822,2656,1978,1403,1059,1045,2603,2681,5695,5417,3883,4811,3646,2816,1803,1408,812,837,0.8833333333335,0.6166666666665
358,0.54586633412858,0.403277896687647,0.568572462681927,312,109869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9166666666665,0.6166666666665
359,0.433921256131523,0.421008001708325,0.416627555022489,254,72583,5255,5305,10470,10634,7733,10450,7922,5238,3493,2649,1741,1693,72583,2671,2859,5377,5492,4063,5330,4116,2646,1782,1356,919,896,2584,2446,5093,5142,3670,5120,3806,2592,1711,1293,822,797,0.95,0.6166666666665
360,0.496312481642225,0.431012875931268,0.415197909231491,230,64395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9833333333335,0.6166666666665
361,0.48224547733861,0.478648684474398,0.566510297031477,237,5295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166666666665,0.5833333333335
362,0.475747153719244,0.487802811623987,0.54060724466639,241,6496,455,459,960,902,704,945,704,477,339,229,159,163,6496,238,257,502,497,342,504,392,261,170,115,81,81,217,202,458,405,362,441,312,216,169,114,78,82,0.05,0.5833333333335
363,0.511757488444637,0.48978544878108,0.517828131505185,277,6617,463,483,951,942,695,956,709,487,340,248,170,173,6617,254,257,496,488,373,523,376,241,174,127,89,93,209,226,455,454,322,433,333,246,166,121,81,80,0.0833333333335,0.5833333333335
364,0.472255361283955,0.441371222311253,0.517516932141171,252,5830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1166666666665,0.5833333333335
365,0.471601142152319,0.475695407860186,0.560702379528643,299,8017,570,590,1197,1147,898,1152,803,575,391,286,204,204,8017,301,314,646,603,450,617,443,331,208,161,101,104,269,276,551,544,448,535,360,244,183,125,103,100,0.15,0.5833333333335
366,0.506799059290445,0.445070851093853,0.528043945263633,268,9332,697,688,1346,1349,975,1336,980,699,441,334,247,240,9332,388,382,706,750,516,708,542,357,230,174,136,125,309,306,640,599,459,628,438,342,211,160,111,115,0.1833333333335,0.5833333333335
367,0.492069871005156,0.458269669802052,0.386505409821427,220,7649,568,556,1119,1118,815,1126,827,533,350,284,164,189,7649,283,293,578,599,414,590,450,288,190,151,83,101,285,263,541,519,401,536,377,245,160,133,81,88,0.2166666666665,0.5833333333335
368,0.440748026224539,0.463380601852966,0.643393912178447,275,10847,751,818,1598,1549,1199,1551,1167,798,513,398,260,245,10847,404,413,857,791,662,818,608,445,268,205,143,135,347,405,741,758,537,733,559,353,245,193,117,110,0.25,0.5833333333335
369,0.478238169871682,0.48500542476604,0.575070612628537,265,12573,903,918,1884,1906,1281,1751,1390,913,554,469,309,295,12573,498,517,985,1054,653,904,737,505,298,271,159,146,405,401,899,852,628,847,653,408,256,198,150,149,0.2833333333335,0.5833333333335
370,0.493492895365322,0.382230985248872,0.518741108993801,211,16996,1285,1252,2421,2493,1809,2424,1804,1249,815,614,419,411,16996,664,646,1255,1358,920,1272,938,684,421,314,233,219,621,606,1166,1135,889,1152,866,565,394,300,186,192,0.3166666666665,0.5833333333335
371,0.48256790697846,0.493414917254611,0.562639177162524,275,25561,1755,1921,3775,3565,2788,3700,2887,1834,1224,893,595,624,25561,922,1006,2017,1980,1476,2017,1635,936,639,450,306,322,833,915,1758,1585,1312,1683,1252,898,585,443,289,302,0.35,0.5833333333335
372,0.533911183601171,0.50687523386347,0.442197262808377,260,20451,1533,1441,3010,2954,2189,2944,2242,1406,1001,701,470,560,20451,791,788,1506,1456,1054,1475,1081,725,515,385,259,296,742,653,1504,1498,1135,1469,1161,681,486,316,211,264,0.3833333333335,0.5833333333335
373,0.442540319476626,0.459062296804183,0.520378533979102,238,15317,1086,1129,2199,2281,1688,2209,1629,1076,724,577,357,362,15317,588,586,1157,1229,926,1160,869,560,381,309,187,185,498,543,1042,1052,762,1049,760,516,343,268,170,177,0.4166666666665,0.5833333333335
374,0.47933238445593,0.486774717783539,0.419222126710727,238,16409,1207,1189,2267,2439,1682,2454,1848,1132,827,602,412,350,16409,657,658,1222,1245,870,1250,866,594,412,303,215,179,550,531,1045,1194,812,1204,982,538,415,299,197,171,0.45,0.5833333333335
375,0.471585938722756,0.388510662807304,0.611868075221373,246,31678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4833333333335,0.5833333333335
376,0.489432860804767,0.417478329620065,0.478581003791691,233,30199,2187,2192,4391,4447,3202,4398,3281,2106,1459,1051,727,758,30199,1137,1170,2368,2444,1646,2072,1828,1093,796,533,385,397,1050,1022,2023,2003,1556,2326,1453,1013,663,518,342,361,0.5166666666665,0.5833333333335
377,0.444810763865969,0.502811647075426,0.406441111872862,213,28677,2107,2130,4161,4152,3100,4074,3077,2066,1456,1048,640,666,28677,1082,1088,2154,2140,1607,2247,1654,1083,802,513,330,365,1025,1042,2007,2012,1493,1827,1423,983,654,535,310,301,0.55,0.5833333333335
378,0.460244258676164,0.477505845430567,0.529671523128921,263,50176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5833333333335,0.5833333333335
379,0.435974361803938,0.504095031637228,0.553133245583943,263,65570,4749,4792,9524,9299,7112,9604,6981,4650,3221,2423,1634,1581,65570,2358,2564,4837,5057,3766,5245,3756,2432,1682,1348,877,859,2391,2228,4687,4242,3346,4359,3225,2218,1539,1075,757,722,0.6166666666665,0.5833333333335
380,0.45831949016706,0.464204499404654,0.5864046907435,271,76436,5605,5402,10845,11196,8165,11079,8283,5475,3810,2833,1890,1853,76436,2968,2880,5884,5809,4275,5985,4168,2720,2096,1497,989,1047,2637,2522,4961,5387,3890,5094,4115,2755,1714,1336,901,806,0.65,0.5833333333335
381,0.489619959295293,0.431321029256237,0.444471266180503,260,67102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6833333333335,0.5833333333335
382,0.435386160782855,0.516117276801991,0.545795663440155,315,129186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7166666666665,0.5833333333335
383,0.483029625147428,0.486127332184721,0.549916797781829,324,138121,10150,9834,19873,19879,14973,20051,15020,10025,6661,5039,3280,3336,138121,5194,5272,10864,10322,8132,10381,7614,5363,3238,2780,1638,1784,4956,4562,9009,9557,6841,9670,7406,4662,3423,2259,1642,1552,0.75,0.5833333333335
384,0.552067547140923,0.460758283793053,0.487473799764257,330,111297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.5833333333335
385,0.441668779534427,0.474453314680471,0.34854594838864,249,55664,4021,3933,8186,7984,5999,8045,6152,4060,2697,1973,1299,1315,55664,2100,1973,4276,4338,2975,4011,3281,2115,1548,1048,689,688,1921,1960,3910,3646,3024,4034,2871,1945,1149,925,610,627,0.8166666666665,0.5833333333335
386,0.506854051236829,0.477715003699423,0.548478466704685,308,75504,5408,5523,10974,10899,8220,10783,8147,5543,3668,2742,1780,1817,75504,2844,2834,5908,5709,4541,5794,4193,2949,1930,1377,885,980,2564,2689,5066,5190,3679,4989,3954,2594,1738,1365,895,837,0.85,0.5833333333335
387,0.450820062797051,0.542019195155779,0.446890049509977,302,73851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8833333333335,0.5833333333335
388,0.483054123854761,0.500530303892594,0.48954687227952,282,78372,5695,5728,11250,11222,8634,11333,8520,5677,3767,2824,1879,1843,78372,3153,3030,6362,6039,4608,6101,4279,2845,2046,1474,994,958,2542,2698,4888,5183,4026,5232,4241,2832,1721,1350,885,885,0.9166666666665,0.5833333333335
389,0.45723978059442,0.511375324629084,0.558691718183497,293,64737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.5833333333335
390,0.521999021802227,0.459246115424929,0.562109506952132,290,44756,3184,3276,6474,6396,5026,6429,4885,3221,2081,1658,1044,1082,44756,1660,1743,3339,3310,2576,3097,2639,1594,1121,898,573,592,1524,1533,3135,3086,2450,3332,2246,1627,960,760,471,490,0.9833333333335,0.5833333333335
391,0.458712112416889,0.445745610640087,0.576974651437961,275,5757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166666666665,0.55
392,0.541300445778278,0.497326813212495,0.386824288217277,236,4283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.55
393,0.428909323259628,0.441045512253206,0.424571779964409,236,3022,217,208,429,433,352,429,327,210,161,93,78,85,3022,119,105,240,209,174,220,167,116,87,51,40,43,98,103,189,224,178,209,160,94,74,42,38,42,0.0833333333335,0.55
394,0.474372656209146,0.482299913935392,0.393525134860767,229,3321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1166666666665,0.55
395,0.469036689183656,0.445137700948228,0.540961684427995,207,5678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.55
396,0.509762509772263,0.415103466439807,0.30258015730815,221,5360,381,397,782,768,545,804,576,431,250,182,128,116,5360,203,204,399,431,273,420,299,231,131,94,68,59,178,193,383,337,272,384,277,200,119,88,60,57,0.1833333333335,0.55
397,0.438129589505937,0.456439419964043,0.517452594233837,232,4873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2166666666665,0.55
398,0.438534875762254,0.460733171294948,0.404451136110369,244,4225,294,327,631,600,426,617,482,327,185,143,99,94,4225,158,174,312,292,220,309,263,168,98,79,51,51,136,153,319,308,206,308,219,159,87,64,48,43,0.25,0.55
399,0.458761530409074,0.450607457260442,0.475981542220798,254,7517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2833333333335,0.55
400,0.410170093969578,0.510971980779998,0.450454225773181,254,12645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3166666666665,0.55
401,0.472073047253758,0.521226071936471,0.44302939944464,247,12239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.55
402,0.451002373702268,0.397229527490112,0.462253777711476,236,10422,745,695,1501,1549,1140,1456,1153,759,495,370,276,283,10422,415,357,792,806,621,758,608,405,251,194,152,149,330,338,709,743,519,698,545,354,244,176,124,134,0.3833333333335,0.55
403,0.462336471514963,0.439745042794559,0.499833310403954,249,11038,867,811,1622,1555,1208,1566,1149,816,500,403,279,262,11038,467,420,851,883,634,800,583,398,258,218,150,130,400,391,771,672,574,766,566,418,242,185,129,132,0.4166666666665,0.55
404,0.520379779402626,0.529347863684915,0.444783048418728,247,12071,882,893,1767,1686,1240,1764,1359,870,590,470,254,296,12071,477,467,944,903,625,914,701,452,309,222,135,162,405,426,823,783,615,850,658,418,281,248,119,134,0.45,0.55
405,0.498704791938194,0.435042062545923,0.576395762561672,257,21026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4833333333335,0.55
406,0.46777848439825,0.444561174482629,0.422853042300756,243,21540,1556,1598,3210,3103,2251,3126,2318,1525,973,786,560,534,21540,775,876,1661,1495,1139,1576,1222,788,482,419,296,281,781,722,1549,1608,1112,1550,1096,737,491,367,264,253,0.5166666666665,0.55
407,0.516571757940231,0.447725195987329,0.559301104889174,294,46343,3336,3349,6588,6643,5094,6833,5003,3405,2224,1695,1119,1054,46343,1690,1788,3360,3376,2801,3632,2470,1650,1194,937,619,544,1646,1561,3228,3267,2293,3201,2533,1755,1030,758,500,510,0.55,0.55
408,0.498134290793393,0.471774866157793,0.661347129246559,329,72050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5833333333335,0.55
409,0.459752758454373,0.424727701978519,0.612977269129461,330,93150,6590,6672,13429,13459,10132,13479,10249,6735,4556,3373,2171,2305,93150,3482,3232,6574,6947,5212,7129,5357,3473,2473,1849,1139,1141,3108,3440,6855,6512,4920,6350,4892,3262,2083,1524,1032,1164,0.6166666666665,0.55
410,0.46275878399795,0.493260236051729,0.455169611524361,285,70228,5121,4894,10159,10191,7532,10138,7701,5230,3495,2454,1612,1701,70228,2451,2617,5125,5468,4053,5151,4056,2699,1845,1286,831,828,2670,2277,5034,4723,3479,4987,3645,2531,1650,1168,781,873,0.65,0.55
411,0.532930598839131,0.394225178227212,0.507966461696293,272,66646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6833333333335,0.55
412,0.40892572949756,0.46229270722679,0.647200822521399,296,127109,9245,9237,18414,18462,13817,18411,13797,9037,6009,4542,3039,3099,127109,5045,5150,9461,10083,7649,10191,7120,4694,3214,2360,1566,1681,4200,4087,8953,8379,6168,8220,6677,4343,2795,2182,1473,1418,0.7166666666665,0.55
413,0.479233657281411,0.513234732203557,0.33174076339148,268,93531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.55
414,0.439206001771216,0.470578158513355,0.507221994608131,311,100739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7833333333335,0.55
415,0.456893465074485,0.496878109946212,0.356722631431479,239,55896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8166666666665,0.55
